tok	miss	routed	M	coldGate	totGate	margin	coldW	entropy	top8
139	71	320	1	-262.9043	-1195.0801	0.671875	8.680872	2.7705657	13:18.921875,628:18.25,318:17.5625,369:16.90625,494:16.796875,11:16.71875,26168:16.6875,198:15.921875
140	56	320	1	-204.06836	-1251.4102	4.734375	7.309117	0.1436092	198:21.890625,1049:17.15625,561:14.4765625,271:14.3828125,78541:14.203125,1061:14.0078125,272:13.3671875,69413:13.34375
141	29	320	1	-103.478516	-1214.8564	12.5	3.6346967	0.00030742917	256:25.46875,257:12.96875,12:12.734375,220:12.5859375,5690:12.359375,262:12.2890625,471:10.96875,406:10.9609375
142	25	320	1	-95.43848	-1265.0713	8.9140625	2.9365125	0.0050524618	471:22.109375,5141:13.1953125,12:13.0,220:11.2109375,37935:10.6796875,256:9.9921875,348:9.84375,1328:9.828125
143	1024	5440	17	0.0	0.0	4.203125	0.0	0.692176	5141:19.9375,12937:15.734375,3130:15.6328125,4545:14.859375,25804:14.6328125,8771:14.2734375,23600:14.203125,36885:13.9453125
144	24	320	1	-90.63086	-1246.1514	1.171875	2.5612397	1.0329124	7101:21.765625,4868:20.59375,1528:18.84375,23038:17.65625,20762:17.40625,24385:17.0625,11767:16.875,5134:16.859375
145	40	320	1	-149.06836	-1235.002	4.421875	5.2602158	0.13096453	25:24.28125,14:19.859375,2600:18.046875,61643:17.53125,2805:17.34375,3082:16.734375,10442:16.703125,4181:16.203125
146	37	320	1	-143.14453	-1212.3262	1.546875	3.3033876	1.1000249	198:20.71875,36885:19.171875,274:18.3125,272:17.4375,695:17.109375,1510:16.375,7034:16.28125,17639:15.2578125
147	28	320	1	-107.67969	-1164.6045	11.078125	2.6657028	0.0003136217	257:29.3125,256:18.234375,950:16.765625,406:16.25,262:16.03125,260:14.875,285:14.7421875,220:13.0703125
148	25	320	1	-93.450195	-1214.3828	8.234375	2.7785258	0.0034763457	471:27.015625,274:18.78125,1510:17.375,348:15.078125,52451:14.3125,272:13.8359375,1411:13.203125,220:13.03125
149	28	320	1	-112.00391	-1225.5107	0.265625	2.8029678	1.408127	274:19.9375,1510:19.671875,272:18.140625,36885:17.8125,7034:16.90625,17639:15.7890625,326:15.4609375,3991:15.015625
150	103	320	1	-371.1416	-1179.207	1.2890625	13.492063	3.3472037	50:16.234375,97448:14.9453125,274:14.59375,56328:14.578125,625:14.5078125,34045:14.4453125,33725:14.2265625,35264:14.1171875
151	119	320	1	-412.58887	-1145.374	0.0078125	15.164222	4.5008082	3233:13.921875,25:13.9140625,302:13.0390625,318:12.765625,759:12.765625,11:12.7265625,97448:12.4921875,82:12.453125
152	84	320	1	-283.88672	-1147.6846	0.703125	11.047752	2.399407	25:16.921875,318:16.21875,83:15.078125,198:14.578125,283:13.8046875,11:13.6640625,36885:13.578125,471:13.484375
153	60	320	1	-216.49219	-1213.2207	2.9296875	7.525007	1.6085974	36885:18.25,52777:15.3203125,3991:14.890625,4980:14.8046875,6103:14.765625,27929:14.3671875,10678:14.1328125,2763:13.9765625
154	25	320	1	-97.58594	-1236.9766	2.875	2.8807476	0.45088434	4980:19.15625,1151:16.28125,769:13.1640625,3367:13.0546875,326:13.0234375,198:12.6328125,18364:12.4375,12:12.3984375
155	24	320	1	-90.96289	-1155.1658	2.9453125	2.4574432	1.2866988	56129:17.734375,11823:14.7890625,198:14.71875,645:14.1484375,3984:13.8515625,318:13.3515625,38075:13.0625,274:12.953125
156	40	320	1	-152.44727	-1196.3418	1.6875	4.2504826	0.67552143	318:21.9375,198:20.25,471:17.8125,11:17.0625,8:16.8125,25:16.28125,593:16.265625,14:15.96875
157	66	320	1	-243.31152	-1245.4854	2.078125	9.064294	1.5662404	82:20.28125,9147:18.203125,50:17.59375,34045:17.03125,27960:16.703125,1178:16.53125,35264:16.28125,56328:16.21875
158	131	320	1	-486.92285	-1205.1885	0.9296875	16.876366	2.8566158	50:16.109375,3233:15.1796875,8:14.6796875,29093:13.9296875,267:13.078125,759:12.8046875,33725:12.0703125,782:12.03125
159	105	320	1	-371.1787	-1186.6494	2.609375	13.949174	1.1714957	3233:17.875,8:15.265625,82:14.2578125,267:13.9609375,753:13.0078125,83:12.8828125,337:12.7421875,81:12.6171875
160	97	320	1	-337.04004	-1188.541	0.1875	12.928414	1.4368742	25:18.25,8:18.0625,471:14.9296875,1590:14.4921875,283:14.3125,318:13.75,56129:13.6171875,553:13.578125
161	80	320	1	-296.00293	-1205.1025	1.09375	9.900379	1.9560299	36885:17.328125,274:16.234375,326:14.8359375,272:14.296875,10553:13.640625,56129:13.421875,17639:13.3125,6103:13.1328125
162	643	2880	9	0.0	0.0	4.71875	0.0	0.18817396	4980:19.671875,1151:14.953125,326:13.734375,3367:12.765625,769:12.5625,12:12.4609375,56129:12.421875,26760:12.4140625
171	716	2880	9	0.0	0.0	4.0625	0.0	0.54864603	56129:19.234375,318:15.171875,8:14.3203125,11823:14.2890625,26679:13.921875,198:13.6875,25:13.59375,274:13.4765625
180	864	2880	9	0.0	0.0	4.125	0.0	0.31816474	318:21.71875,25:17.59375,8:17.53125,198:17.046875,27718:15.515625,13:15.4140625,30:15.0,56129:14.671875
189	894	2880	9	0.0	0.0	2.703125	0.0	0.95722276	82:20.203125,66:17.5,50:17.328125,753:16.890625,56328:16.703125,34045:15.5703125,1178:15.5078125,198:13.9609375
198	1835	5440	17	0.0	0.0	4.0390625	0.0	0.4782745	50:19.390625,3233:15.3515625,759:15.2421875,8:14.03125,198:13.0,25:12.9921875,782:12.8671875,267:12.8359375
215	2649	8000	25	0.0	0.0	4.15625	0.0	0.23173627	3233:20.984375,83:16.828125,25:15.6015625,82:14.6953125,5391:14.140625,81:14.078125,301:13.90625,8:13.8125
240	2783	8000	25	0.0	0.0	7.03125	0.0	0.030498493	25:22.359375,8:15.328125,1590:14.2109375,13:13.8203125,198:13.59375,27559:13.3515625,36885:12.9375,476:12.7109375
265	2917	8000	25	0.0	0.0	7.0390625	0.0	0.04870362	36885:21.546875,7034:14.5078125,326:13.8671875,11698:13.6640625,56328:12.9140625,56129:12.8359375,198:12.7109375,25804:12.59375
290	1089	8000	25	0.0	0.0	9.625	0.0	0.0062134755	4980:23.421875,1151:13.796875,3130:13.203125,8:13.0,3367:12.8203125,25:12.5703125,26760:12.53125,36885:12.53125
315	765	8000	25	0.0	0.0	6.859375	0.0	0.044370987	56129:21.953125,318:15.09375,25:14.546875,8:14.453125,11823:14.1796875,38075:13.578125,13249:13.203125,345:12.8515625
340	615	8000	25	0.0	0.0	6.234375	0.0	0.044154078	318:23.5625,25:17.328125,8:17.046875,198:15.71875,13:15.65625,27718:13.8515625,220:13.8203125,553:13.703125
365	688	8000	25	0.0	0.0	5.375	0.0	0.10374687	82:22.09375,753:16.71875,66:16.171875,34045:15.375,50:15.046875,198:14.40625,56328:13.671875,271:13.2265625
390	698	8000	25	0.0	0.0	7.9765625	0.0	0.015900409	50:23.046875,3233:15.0703125,608:13.9375,25:13.578125,8:13.390625,198:13.375,1178:13.0078125,326:12.9375
415	759	8000	25	0.0	0.0	7.6328125	0.0	0.025721136	3233:22.703125,5182:15.0703125,25:14.953125,267:13.859375,82:13.8125,301:13.5703125,198:13.015625,4677:12.9375
440	216	8000	25	0.0	0.0	10.03125	0.0	0.0027692777	25:24.71875,8:14.6875,1590:13.8984375,13:13.7421875,198:12.8828125,476:12.875,30:12.7265625,36885:12.5546875
465	176	8000	25	0.0	0.0	6.75	0.0	0.025099093	36885:22.875,11698:16.125,16778:13.6796875,326:13.4921875,198:12.984375,26373:12.96875,6638:12.8359375,38075:12.5
490	158	8000	25	0.0	0.0	10.2578125	0.0	0.003167284	4980:24.3125,1151:14.0546875,36885:13.796875,26760:13.59375,4747:13.3046875,3367:13.0,318:12.765625,326:12.5859375
515	196	8000	25	0.0	0.0	7.375	0.0	0.022098979	56129:22.71875,318:15.34375,8:14.28125,25:14.15625,38075:14.0,11823:13.6875,645:13.1796875,13:12.4140625
540	218	8000	25	0.0	0.0	9.171875	0.0	0.0066700894	318:24.671875,8:15.5,25:15.453125,13:15.3359375,198:15.203125,220:13.65625,271:13.2578125,274:13.0390625
565	288	8000	25	0.0	0.0	6.34375	0.0	0.029195119	82:22.953125,66:16.609375,753:15.296875,198:14.234375,50:13.765625,34045:13.734375,271:13.2265625,56328:12.34375
590	201	8000	25	0.0	0.0	9.2734375	0.0	0.004205334	50:24.125,34:14.8515625,3233:13.390625,608:13.1015625,326:12.890625,198:12.75,25:12.578125,1178:12.4921875
615	220	8000	25	0.0	0.0	8.4140625	0.0	0.008857236	3233:24.21875,25:15.8046875,301:15.1796875,16187:13.96875,5182:13.953125,81:13.7265625,198:13.5078125,271:13.4921875
640	158	8000	25	0.0	0.0	10.796875	0.0	0.001539336	25:25.203125,8:14.40625,1590:14.0390625,13:13.28125,476:12.6484375,27559:12.6171875,36885:12.609375,64700:12.40625
665	153	8000	25	0.0	0.0	7.453125	0.0	0.014589863	36885:23.6875,11698:16.234375,7034:14.5234375,14560:14.484375,18182:14.1171875,9139:13.96875,16778:13.703125,16743:13.4609375
690	187	8000	25	0.0	0.0	10.9453125	0.0	0.0015194581	4980:25.296875,1151:14.3515625,4747:14.25,3367:13.6484375,3130:13.453125,36885:13.0,318:12.8671875,25:12.578125
715	236	8000	25	0.0	0.0	7.4453125	0.0	0.020681715	56129:22.34375,318:14.8984375,8:13.8046875,645:13.4765625,11823:13.125,345:12.6171875,25:12.4765625,38075:12.3125
740	243	8000	25	0.0	0.0	9.734375	0.0	0.0035090647	318:25.109375,8:15.375,25:15.0859375,13:14.9375,198:14.9296875,220:13.59375,274:13.0625,271:12.859375
765	236	8000	25	0.0	0.0	6.59375	0.0	0.021998016	82:23.453125,66:16.859375,753:15.4921875,50:14.453125,198:14.2890625,271:13.4375,34045:13.3984375,56328:11.8984375
790	253	8000	25	0.0	0.0	10.4453125	0.0	0.0033745235	50:24.21875,3233:13.7734375,25:13.515625,608:13.1796875,198:13.0,8:12.921875,326:12.8984375,34:12.78125
815	266	8000	25	0.0	0.0	9.84375	0.0	0.003495216	3233:25.671875,301:15.828125,25:15.7421875,5182:15.28125,81:15.1171875,16187:14.875,198:14.046875,271:13.8046875
840	225	8000	25	0.0	0.0	11.3984375	0.0	0.0013601531	25:24.921875,8:13.5234375,1590:13.0625,476:12.8671875,13:12.8125,36885:12.21875,198:12.109375,64700:12.09375
865	250	8000	25	0.0	0.0	8.9609375	0.0	0.0044831047	36885:24.59375,11698:15.6328125,6103:13.90625,7034:13.5234375,38075:13.3828125,16778:13.2265625,14560:12.9375,67920:12.7734375
890	197	8000	25	0.0	0.0	10.828125	0.0	0.0014447621	4980:25.359375,1151:14.53125,4747:14.109375,3367:13.75,36885:12.9375,26760:12.890625,3130:12.859375,46138:12.8515625
915	119	8000	25	0.0	0.0	8.5	0.0	0.010870486	56129:23.359375,318:14.859375,11823:14.4375,8:14.21875,38075:13.7265625,25:13.140625,645:13.1328125,36591:12.5234375
940	216	8000	25	0.0	0.0	10.640625	0.0	0.0018154306	318:25.5,8:14.859375,13:14.796875,25:14.5859375,198:14.5390625,220:13.3125,274:12.984375,271:12.4921875
965	173	8000	25	0.0	0.0	8.2265625	0.0	0.0080845645	82:23.75,66:15.5234375,753:14.5546875,50:14.5390625,198:13.546875,271:12.5,34045:12.40625,323:11.296875
990	164	8000	25	0.0	0.0	10.8125	0.0	0.0025903117	50:24.21875,3233:13.40625,34:13.3828125,326:12.984375,198:12.7109375,8:12.484375,608:12.3515625,25:12.2890625
